timestamp,memory_available_kb,memory_free_kb,memory_used_kb,swap_used_kb,swap_total_kb,page_faults_per_sec,swap_in_per_sec,swap_out_per_sec,cpu_usage_percent,disk_read_bytes_per_sec,disk_write_bytes_per_sec,psi_some_avg10,psi_some_avg60,psi_full_avg10,psi_full_avg60,experiment,pressure_next_5s
2026-09-15 09:34:53.737,102068,112192,3908544,1380,2097152,65827.59,0.0,0.0,7.69,0.0,0.0,0.04,0.06,0.04,0.06,test_3_pressure,0
2026-09-15 09:34:54.741,104672,114796,3905940,1380,2097152,150797.55,0.0,0.0,15.71,0.0,0.0,0.04,0.06,0.04,0.06,test_3_pressure,0
2026-09-15 09:34:55.743,96628,106752,3913984,1380,2097152,80241.7,0.0,0.0,8.0,0.0,0.0,0.03,0.05,0.03,0.05,test_3_pressure,0
2026-09-15 09:34:56.766,97696,107820,3912916,1380,2097152,134097.85,0.0,0.0,16.34,0.0,0.0,0.03,0.05,0.03,0.05,test_3_pressure,0
2026-09-15 09:34:57.769,100676,110800,3909936,1380,2097152,66299.37,0.0,0.0,8.25,0.0,0.0,0.03,0.05,0.03,0.05,test_3_pressure,0
2026-09-15 09:34:58.778,100492,110616,3910120,1380,2097152,149790.13,0.0,0.0,18.86,0.0,0.0,0.02,0.05,0.02,0.05,test_3_pressure,0
2026-09-15 09:34:59.792,107232,117356,3903380,1380,2097152,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.02,0.05,test_3_pressure,0
2026-09-15 09:35:00.801,113280,123404,3897332,1380,2097152,0.0,0.0,0.0,0.25,0.0,0.0,0.02,0.05,0.02,0.05,test_3_pressure,0
2026-09-15 09:35:01.829,113280,123404,3897332,1380,2097152,0.0,0.0,0.0,0.24,0.0,0.0,0.02,0.05,0.02,0.05,test_3_pressure,0
2026-09-15 09:35:02.842,118444,128568,3892168,1380,2097152,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.01,0.05,test_3_pressure,0
2026-09-15 09:35:03.852,117824,127940,3892788,1380,2097152,198.91,0.0,0.0,0.74,0.0,0.0,0.01,0.05,0.01,0.05,test_3_pressure,0
2026-09-15 09:35:04.874,122480,132596,3888132,1380,2097152,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.01,0.05,test_3_pressure,0
2026-09-15 09:35:05.895,122352,132468,3888260,1380,2097152,0.0,0.0,0.0,0.25,0.0,0.0,0.01,0.05,0.01,0.05,test_3_pressure,0
2026-09-15 09:35:06.914,121184,131304,3889428,1380,2097152,0.0,0.0,0.0,0.98,0.0,0.0,0.01,0.04,0.01,0.04,test_3_pressure,0
2026-09-15 09:35:07.931,121184,131304,3889428,1380,2097152,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.01,0.04,test_3_pressure,0
2026-09-15 09:35:08.949,124752,134872,3885860,1380,2097152,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.04,0.0,0.04,test_3_pressure,0
2026-09-15 09:35:09.958,124752,134872,3885860,1380,2097152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,test_3_pressure,0
2026-09-15 09:35:10.970,127876,137996,3882736,1380,2097152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,test_3_pressure,0
2026-09-15 09:35:11.978,127876,137996,3882736,1380,2097152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,test_3_pressure,0
2026-09-15 09:35:12.982,130608,140728,3880004,1380,2097152,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.04,0.0,0.04,test_3_pressure,0
2026-09-15 09:35:14.000,133000,143120,3877612,1380,2097152,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.04,0.0,0.04,test_3_pressure,0
2026-09-15 09:35:14.541,129904,113160,3880708,1380,2097152,0.0,0.0,0.0,2.24,0.0,0.0,0.0,0.04,0.0,0.04,test_3_pressure,0
2026-09-15 09:35:15.017,135092,145212,3875520,1380,2097152,0.0,0.0,0.0,0.0,0.0,28199.45,0.0,0.04,0.0,0.04,test_3_pressure,0
2026-09-15 09:35:15.554,129904,113160,3880708,1380,2097152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,test_3_pressure,0
2026-09-15 09:35:16.035,141068,144496,3869544,1380,2097152,66.84,0.0,0.0,0.74,13511811.07,0.0,0.0,0.04,0.0,0.04,test_3_pressure,0
2026-09-15 09:35:16.557,129904,113160,3880708,1380,2097152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,test_3_pressure,0
2026-09-15 09:35:17.567,3510272,3491296,500340,1380,2097152,91.09,0.0,0.0,11.39,2311558.15,0.0,0.0,0.03,0.0,0.03,test_3_pressure,0
2026-09-15 09:35:18.582,3510320,3491296,500292,1380,2097152,0.0,0.0,0.0,0.0,0.0,56530.42,0.0,0.03,0.0,0.03,test_3_pressure,0
2026-09-15 09:35:19.593,3510320,3491296,500292,1380,2097152,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.03,0.0,0.03,test_3_pressure,0
2026-09-15 09:35:20.603,3510308,3491284,500304,1380,2097152,0.0,0.0,0.0,0.0,0.0,16228.02,0.0,0.03,0.0,0.03,test_3_pressure,0
2026-09-15 09:35:21.611,3510356,3491332,500256,1380,2097152,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.03,0.0,0.03,test_3_pressure,0
2026-09-15 09:35:22.617,3510488,3491464,500124,1380,2097152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,test_3_pressure,0
2026-09-15 09:35:23.621,3510488,3491464,500124,1380,2097152,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.03,0.0,0.03,test_3_pressure,0
2026-09-15 09:35:24.624,3510608,3491584,500004,1380,2097152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,test_3_pressure,0
2026-09-15 09:35:25.654,3510608,3491584,500004,1380,2097152,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.03,0.0,0.03,test_3_pressure,0
2026-09-15 09:45:01.537,3515964,3524424,494648,1380,2097152,2.86,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:45:02.540,3515940,3524400,494672,1380,2097152,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:45:03.561,3515948,3524400,494664,1380,2097152,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:45:04.572,3515948,3524400,494664,1380,2097152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:45:05.588,3515948,3524400,494664,1380,2097152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:45:06.602,3515948,3524400,494664,1380,2097152,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:45:07.606,3515948,3524400,494664,1380,2097152,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:45:08.614,3515948,3524400,494664,1380,2097152,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:45:09.618,3515948,3524400,494664,1380,2097152,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:45:10.641,3515948,3524400,494664,1380,2097152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:45:11.659,3515948,3524400,494664,1380,2097152,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:45:12.675,3515948,3524400,494664,1380,2097152,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:45:13.747,3515948,3524400,494664,1380,2097152,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:45:14.760,3515948,3524400,494664,1380,2097152,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:45:15.360,3400756,3409212,609856,1380,2097152,0.0,0.0,0.0,1.24,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:45:15.774,3467072,3475520,543540,1380,2097152,13785.77,0.0,0.0,3.19,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:45:16.432,3360292,3368748,650320,1380,2097152,8959.71,0.0,0.0,2.32,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:45:16.779,3416740,3425196,593872,1380,2097152,12733.02,0.0,0.0,2.49,0.0,32591.45,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:45:17.473,3311908,3320364,698704,1380,2097152,12300.34,0.0,0.0,2.16,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:45:18.479,3263140,3271596,747472,1380,2097152,12731.09,0.0,0.0,2.74,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:45:19.541,3206692,3215148,803920,1380,2097152,12046.47,0.0,0.0,2.12,0.0,3854.57,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:45:20.549,3158308,3166764,852304,1380,2097152,12703.28,0.0,0.0,2.23,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:45:21.600,3109924,3118380,900688,1380,2097152,12175.49,0.0,0.0,2.14,0.0,19479.26,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:45:22.605,3053092,3061548,957520,1380,2097152,12740.06,0.0,0.0,2.74,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:45:23.640,3004708,3013164,1005904,1380,2097152,12368.29,0.0,0.0,1.93,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:45:24.667,2948260,2956716,1062352,1380,2097152,12463.11,0.0,0.0,1.95,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:45:25.672,2899876,2908332,1110736,1380,2097152,12741.84,0.0,0.0,2.72,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:45:26.684,2851108,2859564,1159504,1380,2097152,12646.79,0.0,0.0,2.48,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:45:27.688,2794912,2803368,1215700,1380,2097152,12748.45,0.0,0.0,2.24,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:45:28.697,2794912,2803368,1215700,1380,2097152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:45:29.702,2746528,2754984,1264084,1380,2097152,12742.52,0.0,0.0,2.24,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:45:30.705,2690080,2698536,1320532,1380,2097152,12759.67,0.0,0.0,2.49,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:45:31.727,2641696,2650152,1368916,1380,2097152,12527.11,0.0,0.0,1.97,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:45:32.782,2592928,2601384,1417684,1380,2097152,12133.05,0.0,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:45:33.855,2536480,2544936,1474132,1380,2097152,11934.71,0.0,0.0,1.87,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:45:34.865,2488096,2496552,1522516,1380,2097152,12666.69,0.0,0.0,2.47,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:45:35.874,2439712,2448168,1570900,1380,2097152,12682.64,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:45:36.902,2391328,2399784,1619284,1380,2097152,12453.26,0.0,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:45:37.931,2334496,2342952,1676116,1380,2097152,12445.04,0.0,0.0,1.95,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:45:38.939,2286112,2294568,1724500,1380,2097152,12696.99,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:45:39.968,2221600,2230056,1789012,1380,2097152,12437.6,0.0,0.0,2.42,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:45:40.986,2173216,2181672,1837396,1380,2097152,12582.35,0.0,0.0,1.98,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:45:42.014,2124968,2133424,1885644,1380,2097152,11303.56,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:45:43.043,2116840,2125296,1893772,1380,2097152,2628.34,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:45:44.062,2068940,2077392,1941672,1380,2097152,11065.5,0.0,0.0,2.21,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:45:45.090,2020556,2029008,1990056,1380,2097152,12454.21,0.0,0.0,2.18,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:45:46.111,1972172,1980624,2038440,1380,2097152,12529.54,0.0,0.0,1.72,0.0,32073.13,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:45:46.127,1818952,1827408,2191660,1380,2097152,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:45:47.117,1915724,1924176,2094888,1380,2097152,12733.48,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:45:47.131,1763556,1772012,2247056,1380,2097152,12759.71,0.0,0.0,2.73,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:45:48.121,1867340,1875792,2143272,1380,2097152,12745.27,0.0,0.0,2.24,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:45:48.140,1707632,1716088,2302980,1380,2097152,12680.69,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:45:49.160,1667388,1675836,2343224,1380,2097152,12556.75,0.0,0.0,1.97,0.0,4017.85,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:45:50.182,1610940,1619388,2399672,1380,2097152,12515.96,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:45:51.196,1562732,1571044,2447880,1380,2097152,12626.64,0.0,0.0,2.22,0.0,20201.04,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:45:52.219,1546572,1555020,2464040,1380,2097152,3450.74,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:45:53.232,1514272,1522720,2496340,1380,2097152,9146.36,0.0,0.0,1.72,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:45:54.262,1457824,1466272,2552788,1380,2097152,12437.7,0.0,0.0,2.43,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:45:55.276,1409292,1417740,2601320,1380,2097152,12620.15,0.0,0.0,1.98,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:45:56.294,1360908,1369356,2649704,1380,2097152,12572.23,0.0,0.0,2.21,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:45:57.323,1304460,1312908,2706152,1380,2097152,12437.36,0.0,0.0,2.18,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:45:58.345,1256076,1264524,2754536,1380,2097152,12532.14,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:45:59.348,1207692,1216140,2802920,1380,2097152,12755.12,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:46:00.370,1151244,1159692,2859368,1380,2097152,12537.16,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:46:01.388,1102860,1111308,2907752,1380,2097152,12567.67,0.0,0.0,1.97,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:46:02.403,1046412,1054860,2964200,1380,2097152,12608.79,0.0,0.0,2.22,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:46:03.436,998028,1006476,3012584,1380,2097152,12395.89,0.0,0.0,2.17,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:46:04.440,949644,958092,3060968,1380,2097152,12744.39,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:46:05.443,893196,901644,3117416,1380,2097152,12768.84,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:46:06.472,877212,885660,3133400,1380,2097152,4372.32,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:46:07.478,844812,853260,3165800,1380,2097152,8248.83,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:46:08.530,788364,796812,3222248,1380,2097152,12170.31,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:46:09.560,731916,740364,3278696,1380,2097152,12429.28,0.0,0.0,2.43,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:46:10.566,683532,691980,3327080,1380,2097152,12720.75,0.0,0.0,2.24,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:46:11.581,638680,647132,3371932,1380,2097152,12612.66,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:46:12.630,582232,590684,3428380,1380,2097152,12204.95,0.0,0.0,1.91,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:46:13.638,533848,542300,3476764,1380,2097152,12701.19,0.0,0.0,2.23,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:46:14.691,485464,493916,3525148,1380,2097152,12160.71,0.0,0.0,3.09,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:46:15.748,429016,437468,3581596,1380,2097152,12106.37,0.0,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:46:16.722,332248,340700,3678364,1380,2097152,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:46:16.760,380632,389084,3629980,1380,2097152,12649.73,0.0,0.0,2.71,0.0,32380.77,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:46:17.735,275800,284252,3734812,1380,2097152,12632.73,0.0,0.0,2.47,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:46:17.815,340376,348828,3670236,1380,2097152,10329.09,0.0,0.0,2.13,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:46:18.747,227416,235868,3783196,1380,2097152,12651.02,0.0,0.0,2.72,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:46:19.758,170968,179420,3839644,1380,2097152,12656.19,0.0,0.0,2.47,0.0,4049.66,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:46:20.769,170968,179420,3839644,1380,2097152,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:46:21.777,170968,179420,3839644,1380,2097152,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:46:22.800,170968,179420,3839644,1380,2097152,0.0,0.0,0.0,0.0,0.0,20036.04,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:46:23.841,170968,179420,3839644,1380,2097152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:46:24.850,170968,179420,3839644,1380,2097152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:46:25.908,3428964,3437416,581648,1380,2097152,6.61,0.0,0.0,10.38,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:46:26.924,3434116,3442568,576496,1380,2097152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:46:27.976,3438624,3447076,571988,1380,2097152,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:46:28.983,3442568,3451020,568044,1380,2097152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:46:30.044,3446020,3454472,564592,1380,2097152,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:46:31.066,3421696,3430148,588916,1380,2097152,12525.79,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:46:32.077,3417916,3426368,592696,1380,2097152,12663.1,0.0,0.0,1.76,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:46:33.092,3365500,3373952,645112,1380,2097152,12617.49,0.0,0.0,2.71,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:46:34.104,3308668,3317120,701944,1380,2097152,12648.33,0.0,0.0,2.99,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:46:35.113,3260420,3268872,750192,1380,2097152,11876.88,0.0,0.0,2.72,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:46:36.161,3252292,3260744,758320,1380,2097152,2156.68,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:46:37.170,3211900,3220352,798712,1380,2097152,11251.34,0.0,0.0,1.48,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:46:38.226,3155452,3163904,855160,1380,2097152,12120.31,0.0,0.0,1.44,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:46:39.267,3106304,3114752,904308,1380,2097152,12300.89,0.0,0.0,1.44,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:46:40.319,3057920,3066368,952692,1380,2097152,12171.29,0.0,0.0,2.16,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:46:41.327,3001472,3009920,1009140,1380,2097152,12695.73,0.0,0.0,1.24,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:46:42.393,2953088,2961536,1057524,1380,2097152,12006.45,0.0,0.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:46:43.463,2904320,2912768,1106292,1380,2097152,11969.05,0.0,0.0,2.34,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:46:44.535,2847872,2856320,1162740,1380,2097152,11933.59,0.0,0.0,3.02,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:46:45.589,2799740,2808188,1210872,1380,2097152,12150.69,0.0,0.0,2.13,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:46:46.640,2742908,2751356,1267704,1380,2097152,12172.71,0.0,0.0,2.38,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:46:47.097,2589692,2598140,1420920,1380,2097152,0.0,0.0,0.0,2.66,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:46:47.654,2694524,2702972,1316088,1380,2097152,12631.41,0.0,0.0,1.98,0.0,32333.88,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:46:48.102,2541308,2549756,1469304,1380,2097152,12740.02,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:46:48.672,2646140,2654588,1364472,1380,2097152,12570.39,0.0,0.0,2.45,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:46:49.133,2484476,2492924,1526136,1380,2097152,12411.24,0.0,0.0,2.18,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:46:50.193,2436100,2444540,1574512,1380,2097152,12079.53,0.0,0.0,2.12,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:46:51.212,2387716,2396156,1622896,1380,2097152,12561.63,0.0,0.0,2.21,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:46:52.215,2363592,2372032,1647020,1380,2097152,4144.09,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:46:53.241,2331268,2339708,1679344,1380,2097152,8425.88,0.0,0.0,1.46,0.0,19965.53,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:46:54.270,2282500,2290940,1728112,1380,2097152,12444.38,0.0,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:46:55.296,2217988,2226428,1792624,1380,2097152,12475.01,0.0,0.0,1.95,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:46:56.306,2169604,2178044,1841008,1380,2097152,12675.54,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:46:57.363,2121220,2129660,1889392,1380,2097152,12100.65,0.0,0.0,2.13,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:46:58.369,2064772,2073212,1945840,1380,2097152,12732.57,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:46:59.414,2016388,2024828,1994224,1380,2097152,12251.71,0.0,0.0,2.15,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:47:00.417,1968004,1976444,2042608,1380,2097152,12761.42,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:47:01.435,1919620,1928060,2090992,1380,2097152,12566.0,0.0,0.0,1.97,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:47:02.446,1871236,1879676,2139376,1380,2097152,12666.27,0.0,0.0,1.98,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:47:03.456,1814800,1823240,2195812,1380,2097152,12673.27,0.0,0.0,1.98,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:47:04.461,1766460,1774900,2244152,1380,2097152,12742.1,0.0,0.0,2.24,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:47:05.467,1758508,1766948,2252104,1380,2097152,2564.24,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:47:06.471,1716480,1724924,2294132,1380,2097152,10186.51,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:47:07.494,1660060,1668504,2350552,1380,2097152,12510.26,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:47:08.513,1603636,1612080,2406976,1380,2097152,12561.38,0.0,0.0,1.97,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
2026-09-15 09:47:09.531,1555252,1563696,2455360,1380,2097152,12572.65,0.0,0.0,1.97,0.0,0.0,0.0,0.0,0.0,0.0,test_4,0
